order_id,order_date,product,category,region,sales_channel,quantity,unit_price,revenue,customer_id
ORD-105134,2025-03-31,Stapler,Office Supplies,Europe,Online,2,8.56,17.12,CUST-3376
ORD-101878,2025-03-31,Adjustable Dumbbells,Fitness,Asia Pacific,Online,5,128.18,640.9,CUST-2044
ORD-101669,2025-03-31,Webcam HD,Electronics,Asia Pacific,Online,2,45.0,90.0,CUST-2756
ORD-101784,2025-03-31,Foam Roller,Fitness,Europe,Retail Partner,2,20.06,40.12,CUST-3375
ORD-104140,2025-03-31,Mechanical Keyboard,Electronics,North America,Retail Partner,4,76.69,306.76,CUST-3452
ORD-104851,2025-03-31,Webcam HD,Electronics,Europe,Online,5,46.63,233.15,CUST-2720
ORD-104940,2025-03-31,Mechanical Keyboard,Electronics,Asia Pacific,Online,5,71.52,357.6,CUST-1280
ORD-104120,2025-03-31,Stapler,Office Supplies,North America,Direct Sales,3,8.8,26.4,CUST-1752
ORD-106860,2025-03-31,Desk Lamp,Furniture,Latin America,Retail Partner,3,23.11,69.33,CUST-2729
ORD-102017,2025-03-31,Desk Lamp,Furniture,North America,Direct Sales,1,25.75,25.75,CUST-2754
ORD-106750,2025-03-31,Mechanical Keyboard,Electronics,Europe,Direct Sales,3,76.96,230.88,CUST-2215
ORD-103952,2025-04-01,Mechanical Keyboard,Electronics,North America,Online,2,76.26,152.52,CUST-2785
ORD-104593,2025-04-01,Ergonomic Chair,Furniture,Asia Pacific,Online,4,226.16,904.64,CUST-2489
ORD-100712,2025-04-01,Stapler,Office Supplies,Asia Pacific,Direct Sales,1,8.67,8.67,CUST-2537
ORD-102267,2025-04-01,Stapler,Office Supplies,Asia Pacific,Online,4,8.28,33.12,CUST-1109
ORD-107366,2025-04-01,Whiteboard,Office Supplies,Europe,Retail Partner,5,40.48,202.4,CUST-2894
ORD-107244,2025-04-01,Desk Lamp,Furniture,Asia Pacific,Online,1,25.15,25.15,CUST-3358
ORD-106584,2025-04-01,Foam Roller,Fitness,Europe,Online,5,20.19,100.95,CUST-3068
ORD-103046,2025-04-01,Mechanical Keyboard,Electronics,North America,Online,2,71.63,143.26,CUST-3216
ORD-107156,2025-04-01,Foam Roller,Fitness,Latin America,Online,3,17.8,53.4,CUST-1204
ORD-103353,2025-04-01,Foam Roller,Fitness,North America,Retail Partner,1,17.16,17.16,CUST-3898
ORD-100730,2025-04-01,Bookshelf,Furniture,North America,Online,3,80.54,241.62,CUST-2225
ORD-104685,2025-04-01,Mechanical Keyboard,Electronics,Europe,Online,3,75.47,226.41,CUST-1204
ORD-103244,2025-04-02,Mechanical Keyboard,Electronics,Asia Pacific,Direct Sales,2,81.58,163.16,CUST-1806
ORD-105293,2025-04-02,Standing Desk,Furniture,Asia Pacific,Online,2,348.96,697.92,CUST-1584
ORD-102690,2025-04-02,Sticky Notes Pack,Office Supplies,Europe,Online,2,4.31,8.62,CUST-3336
ORD-107433,2025-04-02,Notebook Set,Office Supplies,North America,Online,4,8.59,34.36,CUST-3554
ORD-103279,2025-04-02,Whiteboard,Office Supplies,North America,Direct Sales,1,37.01,37.01,CUST-3286
ORD-104599,2025-04-02,Notebook Set,Office Supplies,Europe,Direct Sales,2,8.99,17.98,CUST-2087
ORD-100316,2025-04-02,Desk Lamp,Furniture,North America,Retail Partner,3,24.31,72.93,CUST-2924
ORD-103933,2025-04-02,Standing Desk,Furniture,Asia Pacific,Retail Partner,5,356.92,1784.6,CUST-1494
ORD-104132,2025-04-02,Desk Lamp,Furniture,Asia Pacific,Online,5,25.39,126.95,CUST-1720
ORD-100759,2025-04-02,Ergonomic Chair,Furniture,North America,Direct Sales,2,229.59,459.18,CUST-3156
ORD-107470,2025-04-02,Adjustable Dumbbells,Fitness,North America,Direct Sales,4,136.12,544.48,CUST-2442
ORD-106794,2025-04-02,Webcam HD,Electronics,Asia Pacific,Direct Sales,1,42.95,42.95,CUST-2708
ORD-102708,2025-04-03,Stapler,Office Supplies,North America,Direct Sales,5,8.24,41.2,CUST-2211
ORD-102572,2025-04-03,Wireless Mouse,Electronics,North America,Online,1,20.43,20.43,CUST-2594
ORD-100736,2025-04-03,Whiteboard,Office Supplies,Asia Pacific,Online,2,37.18,74.36,CUST-1170
ORD-106137,2025-04-03,Bookshelf,Furniture,North America,Online,1,76.98,76.98,CUST-1714
ORD-101723,2025-04-03,Standing Desk,Furniture,North America,Direct Sales,1,363.87,363.87,CUST-3190
ORD-106928,2025-04-03,Sticky Notes Pack,Office Supplies,Asia Pacific,Online,5,4.49,22.45,CUST-2877
ORD-105406,2025-04-03,Foam Roller,Fitness,Europe,Online,5,18.56,92.8,CUST-1209
ORD-103998,2025-04-03,Bookshelf,Furniture,Europe,Online,4,85.55,342.2,CUST-3263
ORD-105615,2025-04-03,Resistance Bands,Fitness,Asia Pacific,Online,5,15.22,76.1,CUST-3869
ORD-101032,2025-04-03,Stapler,Office Supplies,North America,Retail Partner,4,8.27,33.08,CUST-2340
ORD-107693,2025-04-04,Fountain Pen,Office Supplies,Europe,Online,1,19.68,19.68,CUST-2686
ORD-107082,2025-04-04,Ergonomic Chair,Furniture,Europe,Online,3,225.97,677.91,CUST-3743
ORD-103679,2025-04-04,Desk Lamp,Furniture,Europe,Online,5,21.48,107.4,CUST-1397
ORD-106258,2025-04-04,Whiteboard,Office Supplies,Europe,Direct Sales,5,41.89,209.45,CUST-1222
ORD-104278,2025-04-04,Standing Desk,Furniture,Asia Pacific,Direct Sales,4,346.84,1387.36,CUST-1858
ORD-105190,2025-04-04,Stapler,Office Supplies,Latin America,Retail Partner,3,8.33,24.99,CUST-2364
ORD-102086,2025-04-04,Mechanical Keyboard,Electronics,Europe,Retail Partner,3,68.51,205.53,CUST-1424
ORD-103945,2025-04-04,Bookshelf,Furniture,Latin America,Online,4,83.86,335.44,CUST-1821
ORD-101217,2025-04-04,Wireless Mouse,Electronics,North America,Direct Sales,1,17.49,17.49,CUST-3850
ORD-101008,2025-04-04,Bookshelf,Furniture,North America,Online,5,80.22,401.1,CUST-1352
ORD-101713,2025-04-04,Foam Roller,Fitness,Asia Pacific,Retail Partner,3,18.25,54.75,CUST-3715
ORD-103030,2025-04-04,Water Bottle,Fitness,Latin America,Online,5,13.21,66.05,CUST-2208
ORD-105790,2025-04-04,Webcam HD,Electronics,Europe,Online,1,46.02,46.02,CUST-3274
ORD-100661,2025-04-05,Desk Lamp,Furniture,North America,Online,4,22.56,90.24,CUST-2430
ORD-101859,2025-04-05,Mechanical Keyboard,Electronics,North America,Online,5,79.21,396.05,CUST-3600
ORD-102964,2025-04-05,USB-C Hub,Electronics,Asia Pacific,Online,2,35.73,71.46,CUST-3779
ORD-103472,2025-04-05,Foam Roller,Fitness,North America,Online,5,19.01,95.05,CUST-2592
ORD-101572,2025-04-05,Bookshelf,Furniture,North America,Retail Partner,2,81.54,163.08,CUST-2371
ORD-106293,2025-04-05,Ergonomic Chair,Furniture,Europe,Retail Partner,2,236.85,473.7,CUST-2197
ORD-101348,2025-04-05,Foam Roller,Fitness,Latin America,Direct Sales,3,17.99,53.97,CUST-1778
ORD-107419,2025-04-05,Mechanical Keyboard,Electronics,Asia Pacific,Retail Partner,1,78.5,78.5,CUST-2692
ORD-101231,2025-04-05,Mechanical Keyboard,Electronics,Asia Pacific,Retail Partner,3,78.05,234.15,CUST-3047
ORD-102056,2025-04-05,Notebook Set,Office Supplies,Europe,Retail Partner,4,9.16,36.64,CUST-3589
ORD-100885,2025-04-05,Bookshelf,Furniture,North America,Online,1,85.9,85.9,CUST-2509
ORD-103957,2025-04-05,Foam Roller,Fitness,North America,Online,1,18.48,18.48,CUST-2321
ORD-104704,2025-04-05,Monitor Arm,Furniture,Europe,Retail Partner,3,57.72,173.16,CUST-2837
ORD-103540,2025-04-05,Sticky Notes Pack,Office Supplies,Europe,Direct Sales,5,5.03,25.15,CUST-1005
ORD-107802,2025-04-05,Desk Lamp,Furniture,North America,Retail Partner,2,21.92,43.84,CUST-2011
ORD-103850,2025-04-05,Notebook Set,Office Supplies,North America,Retail Partner,5,9.18,45.9,CUST-3379
ORD-104931,2025-04-05,Bookshelf,Furniture,North America,Online,4,78.35,313.4,CUST-3500
ORD-102399,2025-04-05,Standing Desk,Furniture,North America,Direct Sales,2,333.81,667.62,CUST-1912
ORD-101001,2025-04-06,Ergonomic Chair,Furniture,North America,Online,1,241.13,241.13,CUST-2226
ORD-101590,2025-04-06,Ergonomic Chair,Furniture,North America,Retail Partner,3,212.16,636.48,CUST-3571
ORD-104668,2025-04-06,Whiteboard,Office Supplies,Asia Pacific,Online,2,41.15,82.3,CUST-2992
ORD-103013,2025-04-06,Foam Roller,Fitness,North America,Online,5,20.32,101.6,CUST-2593
ORD-103387,2025-04-06,Mechanical Keyboard,Electronics,Asia Pacific,Direct Sales,1,75.74,75.74,CUST-2824
ORD-105659,2025-04-06,Foam Roller,Fitness,North America,Online,2,20.26,40.52,CUST-2733
ORD-100012,2025-04-06,Foam Roller,Fitness,Latin America,Online,3,18.21,54.63,CUST-2679
ORD-100556,2025-04-06,Stapler,Office Supplies,Europe,Online,2,7.7,15.4,CUST-2469
ORD-100376,2025-04-06,Wireless Mouse,Electronics,Europe,Online,1,18.2,18.2,CUST-3240
ORD-103228,2025-04-07,Sticky Notes Pack,Office Supplies,North America,Retail Partner,3,5.14,15.42,CUST-3644
ORD-100470,2025-04-07,Foam Roller,Fitness,Europe,Retail Partner,5,17.52,87.6,CUST-1956
ORD-104444,2025-04-07,Foam Roller,Fitness,North America,Direct Sales,3,18.62,55.86,CUST-2425
ORD-100756,2025-04-07,Foam Roller,Fitness,Latin America,Online,5,18.0,90.0,CUST-1952
ORD-102343,2025-04-07,Ergonomic Chair,Furniture,North America,Online,3,228.04,684.12,CUST-1190
ORD-106633,2025-04-07,Whiteboard,Office Supplies,North America,Direct Sales,2,38.8,77.6,CUST-2591
ORD-100804,2025-04-07,Standing Desk,Furniture,Latin America,Online,1,350.41,350.41,CUST-2632
ORD-104068,2025-04-07,Mechanical Keyboard,Electronics,Europe,Online,5,75.67,378.35,CUST-2667
ORD-100630,2025-04-07,Ergonomic Chair,Furniture,Asia Pacific,Direct Sales,4,218.16,872.64,CUST-2661
ORD-107361,2025-04-07,Desk Lamp,Furniture,Asia Pacific,Online,1,22.2,22.2,CUST-1981
ORD-105872,2025-04-07,Foam Roller,Fitness,North America,Retail Partner,5,20.04,100.2,CUST-1719
ORD-106354,2025-04-07,Whiteboard,Office Supplies,Asia Pacific,Online,4,37.14,148.56,CUST-2556
ORD-103649,2025-04-07,Sticky Notes Pack,Office Supplies,Asia Pacific,Online,4,4.28,17.12,CUST-1149
ORD-100214,2025-04-07,Foam Roller,Fitness,North America,Direct Sales,4,20.73,82.92,CUST-3260
ORD-104090,2025-04-07,Mechanical Keyboard,Electronics,Asia Pacific,Retail Partner,3,74.11,222.33,CUST-2376
ORD-100738,2025-04-07,Adjustable Dumbbells,Fitness,Asia Pacific,Online,1,116.76,116.76,CUST-2003
ORD-105585,2025-04-08,Sticky Notes Pack,Office Supplies,North America,Retail Partner,4,4.97,19.88,CUST-2841
ORD-103194,2025-04-08,Whiteboard,Office Supplies,North America,Online,4,38.02,152.08,CUST-2088
ORD-105371,2025-04-08,Standing Desk,Furniture,North America,Online,1,358.37,358.37,CUST-1829
ORD-104306,2025-04-08,Ergonomic Chair,Furniture,North America,Online,1,234.67,234.67,CUST-1452
ORD-101860,2025-04-08,Mechanical Keyboard,Electronics,North America,Retail Partner,1,68.94,68.94,CUST-1185
ORD-102057,2025-04-08,Desk Lamp,Furniture,North America,Online,2,26.07,52.14,CUST-1536
ORD-103929,2025-04-08,Stapler,Office Supplies,Europe,Online,1,9.31,9.31,CUST-1993
ORD-103266,2025-04-08,Mechanical Keyboard,Electronics,Europe,Online,1,75.35,75.35,CUST-1660
ORD-101280,2025-04-08,Bookshelf,Furniture,Europe,Online,1,87.63,87.63,CUST-3968
ORD-101281,2025-04-08,Whiteboard,Office Supplies,North America,Online,5,34.37,171.85,CUST-1251
ORD-107344,2025-04-08,Notebook Set,Office Supplies,Europe,Direct Sales,2,9.52,19.04,CUST-1802
ORD-105336,2025-04-08,Mechanical Keyboard,Electronics,Europe,Online,3,79.68,239.04,CUST-2001
ORD-100602,2025-04-08,Standing Desk,Furniture,North America,Online,3,327.55,982.65,CUST-2107
ORD-101448,2025-04-08,Foam Roller,Fitness,Asia Pacific,Online,3,17.3,51.9,CUST-2505
ORD-105651,2025-04-08,Water Bottle,Fitness,North America,Online,3,12.49,37.47,CUST-1778
ORD-101601,2025-04-08,Foam Roller,Fitness,Asia Pacific,Online,4,19.15,76.6,CUST-2147
ORD-100431,2025-04-08,Whiteboard,Office Supplies,Latin America,Online,4,37.67,150.68,CUST-1446
ORD-104192,2025-04-09,Stapler,Office Supplies,Europe,Online,3,8.44,25.32,CUST-3499
ORD-105451,2025-04-09,USB-C Hub,Electronics,North America,Online,1,31.44,31.44,CUST-3185
ORD-106406,2025-04-09,Water Bottle,Fitness,North America,Retail Partner,4,13.12,52.48,CUST-3641
ORD-106789,2025-04-09,Sticky Notes Pack,Office Supplies,Asia Pacific,Direct Sales,3,5.03,15.09,CUST-2492
ORD-103848,2025-04-09,Bookshelf,Furniture,North America,Online,3,90.04,270.12,CUST-2919
ORD-102114,2025-04-09,Desk Lamp,Furniture,Asia Pacific,Online,4,22.68,90.72,CUST-2027
ORD-101965,2025-04-09,Foam Roller,Fitness,Latin America,Online,2,17.53,35.06,CUST-3482
ORD-103262,2025-04-09,Resistance Bands,Fitness,North America,Online,2,12.91,25.82,CUST-2039
ORD-104338,2025-04-09,Whiteboard,Office Supplies,North America,Direct Sales,1,34.65,34.65,CUST-1660
ORD-105374,2025-04-10,Bookshelf,Furniture,Latin America,Retail Partner,2,77.43,154.86,CUST-3178
ORD-107012,2025-04-10,Stapler,Office Supplies,Latin America,Online,3,9.08,27.24,CUST-2743
ORD-101035,2025-04-10,Stapler,Office Supplies,North America,Direct Sales,5,9.05,45.25,CUST-3978
ORD-106043,2025-04-10,USB-C Hub,Electronics,Europe,Direct Sales,5,35.6,178.0,CUST-1202
ORD-107792,2025-04-10,Stapler,Office Supplies,North America,Online,4,8.57,34.28,CUST-3895
ORD-101721,2025-04-10,USB-C Hub,Electronics,Europe,Online,4,31.09,124.36,CUST-1974
ORD-106682,2025-04-10,Whiteboard,Office Supplies,Asia Pacific,Online,1,38.17,38.17,CUST-2645
ORD-101393,2025-04-10,Whiteboard,Office Supplies,Asia Pacific,Online,3,36.7,110.1,CUST-2942
ORD-101844,2025-04-10,Webcam HD,Electronics,North America,Online,5,41.29,206.45,CUST-1676
ORD-103625,2025-04-10,Foam Roller,Fitness,North America,Direct Sales,1,20.96,20.96,CUST-3816
ORD-107194,2025-04-10,Water Bottle,Fitness,Asia Pacific,Retail Partner,2,11.38,22.76,CUST-3519
ORD-101138,2025-04-11,Bookshelf,Furniture,North America,Online,4,79.66,318.64,CUST-3979
ORD-103361,2025-04-11,Foam Roller,Fitness,North America,Online,4,17.62,70.48,CUST-2816
ORD-101741,2025-04-11,Whiteboard,Office Supplies,North America,Direct Sales,5,37.24,186.2,CUST-2029
ORD-105890,2025-04-11,Mechanical Keyboard,Electronics,Europe,Online,2,78.84,157.68,CUST-1799
ORD-101512,2025-04-11,Mechanical Keyboard,Electronics,North America,Online,5,83.89,419.45,CUST-1787
ORD-105307,2025-04-11,Water Bottle,Fitness,Europe,Retail Partner,3,11.64,34.92,CUST-1800
ORD-103493,2025-04-11,Bookshelf,Furniture,Asia Pacific,Direct Sales,4,90.17,360.68,CUST-2891
ORD-105926,2025-04-11,Whiteboard,Office Supplies,North America,Online,5,41.44,207.2,CUST-1226
ORD-107894,2025-04-11,USB-C Hub,Electronics,North America,Online,3,33.38,100.14,CUST-2068
ORD-102637,2025-04-11,Bookshelf,Furniture,Asia Pacific,Online,1,93.42,93.42,CUST-2637
ORD-100061,2025-04-11,Fountain Pen,Office Supplies,Asia Pacific,Online,3,21.93,65.79,CUST-3631
ORD-107502,2025-04-11,Whiteboard,Office Supplies,Europe,Direct Sales,1,41.52,41.52,CUST-3283
ORD-105964,2025-04-11,Resistance Bands,Fitness,Europe,Online,1,15.65,15.65,CUST-1097
ORD-100058,2025-04-11,Stapler,Office Supplies,Asia Pacific,Online,2,8.49,16.98,CUST-1202
ORD-100877,2025-04-12,Whiteboard,Office Supplies,Europe,Online,3,41.7,125.1,CUST-1701
ORD-103019,2025-04-12,Whiteboard,Office Supplies,Asia Pacific,Retail Partner,3,34.41,103.23,CUST-3508
ORD-104646,2025-04-12,Standing Desk,Furniture,Asia Pacific,Online,5,311.14,1555.7,CUST-2482
ORD-102124,2025-04-12,Resistance Bands,Fitness,North America,Online,4,14.28,57.12,CUST-3371
ORD-106007,2025-04-12,Bookshelf,Furniture,Europe,Online,2,80.58,161.16,CUST-2029
ORD-105357,2025-04-12,Desk Lamp,Furniture,Latin America,Online,4,21.3,85.2,CUST-3593
ORD-104814,2025-04-12,Bookshelf,Furniture,North America,Online,1,86.16,86.16,CUST-1086
ORD-100511,2025-04-12,Ergonomic Chair,Furniture,North America,Online,5,199.79,998.95,CUST-1802
ORD-106975,2025-04-12,USB-C Hub,Electronics,Europe,Online,4,33.13,132.52,CUST-2340
ORD-102042,2025-04-12,Standing Desk,Furniture,Latin America,Direct Sales,5,298.55,1492.75,CUST-3125
ORD-106176,2025-04-12,Sticky Notes Pack,Office Supplies,Asia Pacific,Online,3,4.59,13.77,CUST-2222
ORD-107400,2025-04-12,Desk Lamp,Furniture,North America,Online,5,24.44,122.2,CUST-3598
ORD-102171,2025-04-12,Mechanical Keyboard,Electronics,Europe,Retail Partner,1,68.64,68.64,CUST-1333
ORD-103471,2025-04-12,Mechanical Keyboard,Electronics,North America,Online,5,82.0,410.0,CUST-1938
ORD-102402,2025-04-12,Adjustable Dumbbells,Fitness,Europe,Direct Sales,4,128.95,515.8,CUST-3943
ORD-107176,2025-04-12,Stapler,Office Supplies,Asia Pacific,Retail Partner,2,8.79,17.58,CUST-3772
ORD-107157,2025-04-12,Whiteboard,Office Supplies,Asia Pacific,Online,5,34.88,174.4,CUST-1942
ORD-105970,2025-04-12,Desk Lamp,Furniture,Asia Pacific,Retail Partner,1,25.87,25.87,CUST-3264
ORD-106431,2025-04-13,Stapler,Office Supplies,Asia Pacific,Direct Sales,2,8.45,16.9,CUST-3726
ORD-100377,2025-04-13,Whiteboard,Office Supplies,North America,Direct Sales,4,41.01,164.04,CUST-3451
ORD-104996,2025-04-13,Whiteboard,Office Supplies,North America,Online,2,38.72,77.44,CUST-2956
ORD-102986,2025-04-13,USB-C Hub,Electronics,Europe,Online,3,30.51,91.53,CUST-1250
ORD-105125,2025-04-13,Stapler,Office Supplies,Latin America,Online,2,8.85,17.7,CUST-3146
ORD-107854,2025-04-13,Bookshelf,Furniture,Latin America,Online,5,87.2,436.0,CUST-3549
ORD-104201,2025-04-13,Mechanical Keyboard,Electronics,Europe,Online,3,82.02,246.06,CUST-2065
ORD-103251,2025-04-13,Monitor Arm,Furniture,North America,Direct Sales,5,62.99,314.95,CUST-3782
ORD-101898,2025-04-13,Mechanical Keyboard,Electronics,Europe,Online,2,82.54,165.08,CUST-1608
ORD-102324,2025-04-13,Foam Roller,Fitness,North America,Retail Partner,2,19.56,39.12,CUST-3712
ORD-100390,2025-04-13,Notebook Set,Office Supplies,Europe,Online,4,10.31,41.24,CUST-3890
ORD-103075,2025-04-13,Resistance Bands,Fitness,Asia Pacific,Direct Sales,5,13.75,68.75,CUST-1892
ORD-105717,2025-04-13,Whiteboard,Office Supplies,Asia Pacific,Retail Partner,5,40.48,202.4,CUST-2846
ORD-103182,2025-04-13,Foam Roller,Fitness,Asia Pacific,Direct Sales,1,20.96,20.96,CUST-2453
ORD-106868,2025-04-13,Foam Roller,Fitness,North America,Online,4,18.17,72.68,CUST-3262
ORD-103027,2025-04-13,Notebook Set,Office Supplies,North America,Online,5,10.0,50.0,CUST-1435
ORD-100462,2025-04-14,Stapler,Office Supplies,North America,Online,1,8.42,8.42,CUST-3289
ORD-106089,2025-04-14,Bookshelf,Furniture,North America,Online,1,83.46,83.46,CUST-2554
ORD-102293,2025-04-14,Stapler,Office Supplies,North America,Online,3,7.84,23.52,CUST-3064
ORD-103365,2025-04-14,Standing Desk,Furniture,Latin America,Online,4,316.85,1267.4,CUST-1041
ORD-100894,2025-04-14,Water Bottle,Fitness,North America,Online,4,13.54,54.16,CUST-2501
ORD-104469,2025-04-14,Sticky Notes Pack,Office Supplies,Latin America,Direct Sales,5,4.74,23.7,CUST-3896
ORD-103767,2025-04-14,Mechanical Keyboard,Electronics,Europe,Online,4,83.87,335.48,CUST-1476
ORD-103166,2025-04-14,Foam Roller,Fitness,North America,Retail Partner,1,17.95,17.95,CUST-3352
ORD-100359,2025-04-14,Whiteboard,Office Supplies,North America,Online,5,37.78,188.9,CUST-2537
ORD-104777,2025-04-14,Mechanical Keyboard,Electronics,Europe,Retail Partner,2,73.95,147.9,CUST-1732
ORD-106994,2025-04-14,Whiteboard,Office Supplies,North America,Online,1,34.26,34.26,CUST-1861
ORD-105145,2025-04-15,Bookshelf,Furniture,North America,Retail Partner,1,78.54,78.54,CUST-3268
ORD-104844,2025-04-15,Stapler,Office Supplies,North America,Online,3,8.98,26.94,CUST-1498
ORD-101233,2025-04-15,Water Bottle,Fitness,North America,Online,3,11.71,35.13,CUST-1616
ORD-103465,2025-04-15,Desk Lamp,Furniture,Latin America,Online,1,23.37,23.37,CUST-1966
ORD-106971,2025-04-15,Foam Roller,Fitness,Europe,Retail Partner,5,17.4,87.0,CUST-3832
ORD-102043,2025-04-15,Wireless Mouse,Electronics,Asia Pacific,Online,5,18.65,93.25,CUST-2373
ORD-103722,2025-04-15,Desk Lamp,Furniture,Asia Pacific,Retail Partner,2,23.94,47.88,CUST-3027
ORD-105522,2025-04-15,Whiteboard,Office Supplies,Asia Pacific,Online,4,34.55,138.2,CUST-2841
ORD-103456,2025-04-15,Yoga Mat,Fitness,Europe,Retail Partner,2,26.61,53.22,CUST-2936
ORD-102048,2025-04-15,Webcam HD,Electronics,Europe,Online,4,44.52,178.08,CUST-3234
ORD-107906,2025-04-15,Standing Desk,Furniture,Asia Pacific,Online,4,321.54,1286.16,CUST-3628
ORD-102351,2025-04-15,Mechanical Keyboard,Electronics,Latin America,Retail Partner,1,68.07,68.07,CUST-3150
ORD-105740,2025-04-15,Stapler,Office Supplies,Europe,Online,2,9.3,18.6,CUST-1668
ORD-101983,2025-04-15,Standing Desk,Furniture,North America,Direct Sales,2,350.12,700.24,CUST-2168
ORD-104558,2025-04-15,Notebook Set,Office Supplies,North America,Online,3,8.55,25.65,CUST-1093
ORD-106019,2025-04-15,Notebook Set,Office Supplies,North America,Online,5,9.47,47.35,CUST-1331
ORD-104314,2025-04-16,Resistance Bands,Fitness,Latin America,Direct Sales,1,14.69,14.69,CUST-3597
ORD-102361,2025-04-16,Desk Lamp,Furniture,Latin America,Online,1,26.2,26.2,CUST-1573
ORD-106929,2025-04-16,Ergonomic Chair,Furniture,North America,Online,4,202.75,811.0,CUST-2255
ORD-107507,2025-04-16,Ergonomic Chair,Furniture,North America,Retail Partner,4,202.21,808.84,CUST-1974
ORD-101377,2025-04-16,Water Bottle,Fitness,North America,Online,4,13.37,53.48,CUST-3757
ORD-107389,2025-04-16,Whiteboard,Office Supplies,Europe,Retail Partner,5,37.29,186.45,CUST-3340
ORD-102347,2025-04-16,Mechanical Keyboard,Electronics,North America,Online,2,77.28,154.56,CUST-3968
ORD-104533,2025-04-16,Resistance Bands,Fitness,Asia Pacific,Online,4,15.67,62.68,CUST-2598
ORD-101666,2025-04-16,Standing Desk,Furniture,North America,Online,4,298.34,1193.36,CUST-1461
ORD-103614,2025-04-16,Sticky Notes Pack,Office Supplies,Europe,Online,1,4.56,4.56,CUST-1120
ORD-103095,2025-04-16,Wireless Mouse,Electronics,Europe,Online,4,20.9,83.6,CUST-1465
ORD-103584,2025-04-16,Stapler,Office Supplies,Europe,Online,4,7.67,30.68,CUST-1683
